age,income,browsing_habits,purchase
34,26109,3.732723129125729,0
62,86007,6.310268750926252,1
43,47720,1.4291848910857896,0
52,26300,8.70771449619127,0
37,28521,5.0323657958138766,0
37,32237,1.6020408551137144,0
40,52853,7.92459360030267,0
22,99276,8.437405215564043,1
26,76203,5.611156510870137,0
40,47579,8.941261504451635,0
35,27961,3.0519961066375565,0
46,40243,6.955268643288418,0
28,52592,3.871945332577825,0
60,48073,6.302997243257753,0
25,56913,8.971168663001837,0
44,85157,0.3960640077626587,0
19,82961,0.9312551884929188,0
40,43026,9.307295812428054,0
38,80842,1.286520901794992,1
27,98111,1.3691663249373243,1
55,56362,4.625997539013441,0
21,71849,1.8106719058268406,0
38,21160,8.29616569646922,0
54,65780,6.976487335867553,0
60,92497,0.5004234389915163,1
29,47814,1.852715008976289,0
63,78603,8.686982875559172,1
31,42455,0.2917188838055429,0
37,30061,5.226306854908324,0
64,66869,2.5427480222640653,0
25,89600,2.4309691145599697,0
44,37628,1.7326071305908797,0
54,59886,5.413627106036295,0
58,51006,6.422944290046844,0
38,68859,6.48492043254418,0
52,28096,0.6663591456188966,0
61,69004,4.342793177580319,1
56,64686,3.7503207939362513,0
32,73766,1.3690396754927836,0
64,94225,0.8629219262129117,1
29,77379,4.082295805313766,0
51,32071,0.2886841943429663,0
25,47724,9.523844162210104,0
54,86792,3.5877677840010302,1
47,93714,9.111810027036073,1
20,48027,2.3306038388356223,0
47,57037,8.470602008538815,1
46,79363,0.9248435057504301,1
18,47523,1.7422566793602678,0
33,32793,1.5690902471744161,0
59,56781,1.6325488323148696,0
48,33958,7.7993037386008615,0
27,54084,5.513651979150743,0
47,32051,9.113187540717684,0
60,64514,6.417809623409627,0
43,93440,5.031709236175458,1
29,47555,6.72085319006836,0
57,27878,3.709995730828494,0
22,52183,3.7980162400183315,0
26,63231,0.23897733091423512,0
28,31064,9.502620915969189,0
64,51758,2.32775958758505,0
40,77023,5.529702987663696,1
34,22677,9.891448415733265,0
60,44052,1.665836644147054,0
30,43084,1.9681739084805083,0
34,75014,4.095160235618817,1
40,72481,8.012468993322372,1
56,94679,1.3190883151974875,1
26,32515,9.627990641286157,0
35,49711,3.6153920104741255,0
35,92911,5.048285658677875,1
47,74702,8.37469920083118,0
59,48747,7.990815917376159,0
61,73125,6.540047926462819,0
43,55247,4.0120619082016615,0
35,59655,9.260463005829294,0
38,26588,5.264264437662508,0
58,47017,6.790820691304051,0
58,28937,2.128538439558617,0
59,26778,2.313861102870521,0
50,60545,1.6534227574786264,0
60,62111,7.937808141630542,0
31,82026,0.9515697758284425,1
27,61917,3.4676904303433576,0
45,23955,9.919307041309617,0
31,71207,6.715679660254686,0
36,67753,1.0149083349555688,0
43,36479,7.02245946539816,0
27,37910,7.460940896481544,0
34,76579,8.88164509552655,0
51,41932,0.6242645387732226,0
31,90173,1.6676414706243436,1
43,82538,3.8925011608876536,1
51,30926,5.867142490855672,0
36,43585,1.5378644156561228,0
41,51298,4.180063583518915,0
48,29528,1.2103442113383844,0
57,43444,2.6955194078198708,0
23,35784,7.205571244382025,0
37,83562,8.02569764443615,1
56,92394,9.10743802449759,1
62,58882,5.907608416941256,0
51,98119,7.192350834647414,1
39,49772,8.1641689122609,0
24,84964,1.5371706517247608,0
50,96023,7.825671580661037,1
23,68372,6.862556099741196,0
33,70291,5.362408665434687,0
25,24193,2.5885128697779693,0
62,67192,7.508995797442753,0
40,53520,3.7698063238256783,0
35,85941,2.816422815066688,1
31,91702,0.2333150357968261,1
53,43959,8.987810541808363,0
32,37353,3.729473564580257,0
22,59874,3.1602848602872746,0
63,94250,0.06708121705315873,1
32,76353,4.24965788366247,0
28,97071,5.9288751252046055,1
19,63161,8.496424431244648,0
40,49426,1.1827013939136588,0
41,84426,7.984325751368566,0
35,41394,5.478694473677147,0
21,90555,7.322086765022291,1
32,59269,6.0175527930496795,0
29,78291,9.090082320094105,0
20,44447,4.477701722922447,0
49,24846,5.350993034407198,0
53,40816,6.948719144026642,0
38,72521,4.895694715989557,0
23,46704,6.500954717573229,0
19,49237,0.17869097135331358,0
26,36711,6.01555635287117,0
29,75382,2.9152346900058026,1
61,78877,8.328457143383215,1
41,35101,2.2978694447536405,0
31,64313,7.229123884011521,0
58,74354,8.816299079268914,1
29,40861,1.1651001886939316,0
44,97710,9.559984432009712,1
27,20768,1.9534934347068411,0
60,24519,7.03037893017478,0
19,54178,8.486462630986253,0
48,28493,0.16364898775219183,0
45,74777,9.458911458264035,0
33,87279,3.7485171773040493,1
18,34926,5.569385842174918,0
39,49023,7.540168558036175,0
18,67128,3.826955437186179,0
48,75971,5.508434626223261,1
39,81156,1.9413300663182098,0
51,65310,1.7736103887007804,0
29,40717,9.643122560689354,0
40,30187,2.88561480951787,0
45,66029,9.28651335859544,1
29,47070,1.3527615643752078,0
44,86842,5.483136979739827,1
40,22551,0.5362378181000893,0
18,75478,6.926709512943033,0
60,76545,7.639497705112008,1
19,24554,6.868955360783895,0
61,60782,8.469823676260683,0
48,51027,2.16000703437082,0
19,46854,1.3638064902768399,0
42,67329,5.264210302242875,0
55,83768,1.2267498843069835,1
36,51232,3.376116395184342,0
45,63685,1.508632770520928,0
23,62668,6.489533826744896,0
56,29739,0.8237083194926798,0
36,72035,1.9546514677904725,0
34,57257,9.398560092229427,0
23,49895,5.489898799109456,0
32,63416,7.103717986655731,0
39,65407,3.4568504937782105,0
58,99157,3.9485195057665248,1
51,82309,6.558349710894516,1
22,84666,1.3542806169617794,0
40,65298,2.6905303570033356,0
22,63964,0.6489726191608125,0
61,74613,5.7836854342591435,1
27,87010,3.1242556280915768,1
21,30661,8.150627686258904,0
29,66399,8.384056603660138,0
64,86346,0.20214018869771255,1
27,49028,1.1207795035719736,0
47,30961,0.9859827595043491,0
41,88731,3.0405430858567115,1
22,95149,8.297765436831007,1
30,76542,6.594927900338444,0
53,63966,7.4565661974833155,0
26,47611,0.033531397589581236,0
35,27620,7.686787833542957,0
52,63056,8.15818103032116,0
48,95207,2.2102859364242278,1
41,30744,7.14259997614179,0
60,31601,2.457786613243056,0
21,21439,3.696903386683826,0
58,45273,0.3076788011461351,0
43,58386,7.960845745858437,0
61,77495,3.1018094756616845,1
59,27938,1.4436732449083756,0
27,33569,9.358461652319662,0
58,65271,3.0710677781702334,0
59,87847,7.46779666192428,1
26,93828,8.766793044660915,1
18,89760,9.37493686638637,0
33,45340,3.925187120910014,0
63,98125,2.6505769134010104,1
30,67687,1.5153597515411954,0
55,66808,5.478316537970764,0
31,84031,9.325155351673985,0
57,20030,8.58469271203254,0
40,65188,3.2228991873759014,0
35,34988,3.042601583933271,0
45,71232,9.406194924689565,0
37,71843,9.708367040106815,1
18,88082,1.8782428163702192,1
29,69645,9.208053874886357,0
44,84661,6.165342958919945,1
60,31195,2.081846193628827,0
30,60685,8.501898448437027,0
21,58118,4.72688545628042,0
42,88458,3.456022056411733,1
23,49154,2.174611256181438,0
62,57456,5.019148149683143,0
39,62079,8.723570382477716,0
62,90542,8.794814606970803,1
55,85951,1.3474961561489707,1
53,49699,0.48671421647262125,0
20,21501,8.131678741295989,0
32,75250,2.2689405291612563,0
28,51721,8.274525434624072,0
51,29872,3.5459343457444072,0
44,32112,4.990987625082042,0
40,74283,6.329229624175577,0
34,27886,7.38677108166632,0
40,84138,4.828250217683121,0
51,75002,3.1564506908626324,0
38,24877,7.510866119612695,0
50,57132,8.510777722848745,0
22,48961,9.117535213008797,0
34,49956,6.622329566505451,0
18,52115,0.6314215936635992,0
24,69070,3.2312139053232536,0
20,53791,1.4235305291553735,0
43,61692,7.606654200296971,0
33,20042,5.851881353345922,0
33,65536,9.546899420585527,0
61,43831,8.052250585760403,0
58,23036,1.0115403315806881,0
31,79936,8.4698975539653,0
61,36641,6.907769621902532,0
43,95741,5.1342595768245545,1
44,24542,7.896944400811194,0
34,89501,1.1118186389969553,1
61,65634,0.8268635409362735,0
21,37615,2.233353882246404,0
34,27049,1.291958551438891,0
50,90030,4.240384205318905,0
47,83947,9.184088486489618,1
38,99340,5.407485141846226,1
34,85355,9.316171870060248,1
28,96916,9.909660058372566,1
47,67782,0.6552145707807477,0
35,39506,0.03268472254297161,0
37,62330,7.298523884582446,0
51,25523,9.745763977846455,0
58,89190,7.8181615650245,1
45,34169,5.688530950269882,0
26,31966,8.080621901861708,0
61,91002,7.570525604471595,1
48,54740,3.6169898679573764,0
62,67181,9.364678449495326,0
33,56051,0.5693595465677337,0
48,42955,2.0254276642373394,0
46,38470,2.5582925515868915,0
30,68449,1.6526413201984869,0
40,21871,7.002270334275908,0
31,33521,6.597942296953838,0
56,54208,9.65276663390486,0
19,28953,6.501372041994449,0
29,60664,5.218536019950001,0
45,37929,3.5011049470766755,0
49,73055,9.307808179487854,1
41,87586,5.1534054787706065,0
54,96886,5.483887163926607,1
46,84836,7.538090254345342,1
59,23280,4.532684344478115,0
35,97983,4.907747270284226,1
20,93599,2.908930727535651,1
30,62273,6.26175661552082,0
30,37254,0.3500896875073223,0
59,86526,1.173360443983994,1
46,88084,7.9158701885733675,1
19,91243,7.263216723558975,1
45,77637,6.785082143515123,1
21,39540,0.9368080784842747,0
22,86197,0.8676629783124901,1
56,76605,3.436977943533277,1
58,73428,3.53784687124214,0
22,57333,4.4396377432654415,0
25,34836,7.35666850827787,0
51,64929,9.275634373011728,0
42,37606,1.4120306008641048,0
44,46405,4.747110960001535,0
24,21336,2.476686606720472,0
53,23867,8.686636093429424,0
49,65821,7.333495811248431,0
38,70366,4.5770271678521635,0
64,77477,9.628150809204433,1
35,77789,4.983517021790802,0
19,60030,1.8742169325034008,0
63,29333,0.11976947898775125,0
59,47794,1.824581575122779,0
22,21953,9.978238498482554,0
61,23079,9.546047758145079,0
59,41893,9.349617103817732,0
55,95432,0.6673092999028152,1
45,83704,1.5640593552121462,1
48,86418,8.935382344817688,1
61,43310,7.843281921734624,0
41,93877,6.650111455430316,1
50,75240,8.04632716322569,1
56,98421,5.904740544905205,1
29,74327,5.229485325203532,0
56,37169,1.2686957724502779,0
26,69132,7.081660431115443,0
32,54922,4.7036785906728165,0
40,39991,9.742697948292959,0
61,29442,0.927030597611116,0
62,83249,5.3030727686451655,1
39,86904,5.083774370883354,1
53,29811,8.956602746160714,0
27,31302,6.320043898733473,0
45,38620,1.6066302632783414,0
52,82448,5.918592774429189,1
46,75116,7.732329429787452,0
22,60269,0.3489551551262404,0
21,61515,7.04240798378283,0
32,69383,0.5847458831661612,0
47,90427,4.986786146004183,1
43,55101,1.7322035680043946,0
40,96850,5.254693279528931,1
56,74257,4.894960843390285,1
46,27108,6.390113790555723,0
39,97538,8.020186719120373,1
52,39253,7.005398389385244,0
64,85712,6.345630674692941,1
35,39439,5.522292678082195,0
52,43558,7.823883742707992,0
63,99471,9.393714038752446,1
50,41485,3.1098989586779635,0
24,57803,1.7106903787431504,0
51,20827,5.301521275856878,0
27,91650,5.827607135585019,1
41,45153,3.5137548687828657,0
42,57232,4.714878827138916,0
61,47587,8.969042684066405,0
44,43625,2.595591473247454,0
23,62082,9.483745401350125,0
25,83083,3.2306250063958055,1
38,36127,1.8861145071875607,0
58,45277,3.0865292816445744,0
36,39178,9.014967799060576,0
51,91742,5.845515919285611,1
56,64436,1.7181655955830455,0
60,95348,9.418556248918433,1
40,74678,9.190640939976188,0
30,53657,8.064593692142626,0
59,69166,2.695564175809757,1
64,44704,8.585643375780005,0
56,21117,6.025231188352992,0
45,91456,7.6710370665407535,1
23,62362,3.8227435947382937,0
29,82551,4.15760875002261,0
20,31077,1.5096222235957713,0
37,84173,2.995617231026888,0
58,61910,3.421966044164014,0
59,20529,2.6393479142409437,0
62,89062,2.873022068976041,1
25,51241,4.776632164293231,0
43,70267,6.55530618511733,0
55,93702,0.9359635633645336,1
45,31553,1.9992950626559147,0
52,46202,1.0026714869381037,0
61,85321,7.495149227550401,1
58,75408,8.934783618451485,1
58,40870,7.933789516395883,0
60,58897,5.068719974495649,0
55,51502,1.056915767943707,0
19,23046,7.577484617400483,0
24,90562,9.97654254083131,1
58,54189,7.151105123814348,0
42,64136,0.3571376078527566,1
49,27411,4.225321203374097,0
29,28597,2.4381225705040253,0
28,44253,8.661359556440873,0
27,46915,6.407530848617839,0
52,97037,9.427613900243195,1
61,55215,8.343791701158336,0
21,97061,7.3878457524157355,1
59,33446,3.620977940108745,0
19,67070,3.3282994714356695,0
61,33135,7.867800966023123,0
45,66769,8.782769495384562,0
60,43482,0.8729875047158819,0
63,58825,3.1058332161351334,0
64,61639,1.985768417205952,0
31,66536,0.32956245236107184,0
61,56339,0.09131975322742791,0
46,47956,3.940702022178597,0
19,81161,3.5768881506670325,1
51,22394,6.480969314258744,0
50,22041,0.1619521907968713,0
37,64858,9.518727029535427,0
64,81377,8.6153369964073,1
47,70023,0.8663376007306467,1
59,31847,9.49648663782224,0
43,26334,9.77309771750551,0
37,57198,0.012354206780958998,0
18,50422,5.809940393893818,0
18,62938,1.828492641364312,0
42,71693,9.281807523332628,1
50,52138,8.095427692642819,0
40,54465,0.5332731253259337,0
28,26249,9.8524475260279,0
61,40892,6.499438011369703,0
32,88173,5.424692249667195,1
31,36761,4.969433380127436,0
18,70654,8.97897279367333,0
50,33363,7.933163872184058,0
23,22298,4.085348543899128,0
40,40965,5.1022722068182755,0
43,40076,1.5513363435672345,0
20,27230,8.838625308411084,0
63,57880,1.0029379625663415,0
23,49439,6.327137771640922,0
57,28145,2.1382545231689845,0
42,22322,3.67303852931422,0
64,78303,6.143719327374234,1
34,81190,4.277054271818669,0
45,68257,6.434203111942819,1
49,31807,5.959763184957102,0
46,95669,0.7589700540685218,1
40,30035,6.138680791896211,0
58,59694,4.380938798231956,1
33,67301,3.993151670067615,0
49,31992,2.9700810034776923,0
43,72461,7.493213817183585,0
50,52431,2.735905781346293,0
36,64455,1.2689453443077137,0
58,73307,9.440765804375918,0
34,21513,1.4352521037915167,0
55,99426,0.9992491034681494,1
31,87003,7.729042866871923,1
35,21730,2.554868397499547,0
38,49951,3.3436015520818163,0
63,65634,9.67557702116092,0
56,70457,3.882362155889567,1
59,20457,2.4675095314833637,0
56,35684,2.4317500042714855,0
45,78364,3.5727389274204535,0
37,48985,8.120627176563419,0
23,61741,2.9009026505435944,0
43,81705,9.45416041571131,1
23,70890,4.058731430547916,0
56,33762,1.9424036718558402,0
43,54597,1.615152631665323,0
34,71754,4.620404166456761,0
57,54765,9.09574020911164,0
19,74338,4.836896737153688,0
38,78629,2.5609911688632025,0
24,39433,6.249878416562988,0
61,24111,0.5500409480733348,0
37,68427,6.783692720846575,0
20,35481,7.7699328759040505,0
53,67061,2.323899768354596,1
60,21079,2.1751094863060114,0
61,76234,9.027994608032708,1
36,28890,4.547925136869575,0
47,46834,1.4942125226866054,0
28,97778,0.4260288511313426,1
30,84372,7.977426995739789,1
50,32111,0.9196185360721021,0
55,68711,4.533271892146918,0
19,88701,2.789189990126222,1
63,56279,8.499976480825696,0
40,47399,5.275330558179405,0
37,37293,7.493733533081334,0
47,86275,7.356608262249246,1
32,86403,5.470081581090836,0
19,33451,4.113602687946912,0
47,62764,7.4614837800398455,0
42,68791,7.995177310925184,0
21,99524,8.443372782674306,1
18,53450,8.066260743885799,0
25,86392,8.26147514647166,1
31,25383,8.282055361152251,0
28,78316,8.579282953099463,0
41,62562,4.013915307978531,0
41,88681,6.715729707868755,1
49,67598,9.814569257369488,0
42,89074,0.30871388032829294,1
63,30331,5.509398318888142,0
45,93105,0.36514567106668117,1
33,43249,5.745504179688208,0
59,96871,8.692859976096235,1
56,59656,7.816407785126528,0
33,20231,7.387568831903156,0
53,22183,1.6549044609657293,0
29,36570,5.490537046906518,0
29,95811,3.793084937521225,1
51,40319,2.566231264378349,0
55,99892,8.70270768211764,1
37,32887,4.380504810840464,0
64,59634,1.3331600630265295,0
32,34613,7.7516958197154695,0
39,64542,1.583394856408884,0
33,37928,5.293785580641406,0
41,60319,6.441969164952655,0
20,60364,8.667208931812274,0
18,83095,5.2098471113243985,1
61,54751,0.45758492717614896,0
64,72822,6.661854149728709,0
55,44974,3.2689907651670125,0
34,71485,3.1999436276574222,0
58,80186,1.5475476737746552,0
38,32513,4.061707009314514,0
62,82688,6.065208541390867,1
64,87337,0.04606673519222726,1
30,61416,5.638185041189294,0
19,80109,9.503066707354805,0
19,51222,7.611319847923613,0
60,48288,3.627806076162401,0
42,75811,8.808478023670927,0
45,99546,6.856340749278267,1
43,25073,1.9647814036580824,0
52,61000,8.090456837896792,0
45,31353,7.18995693134849,0
50,92077,4.82270732518011,1
35,24508,0.7363131368731679,0
31,37916,1.2778291238253003,0
58,97000,6.023071961072597,1
26,22041,2.9570158955974826,0
61,84371,5.963081562901085,1
47,42754,0.9558547612523904,0
20,75075,7.466478154552795,1
51,54014,9.503073828780382,0
50,71590,4.432665822134489,0
44,86667,9.442321796393779,1
26,30409,3.846352998485696,0
30,63745,5.225604404379985,0
47,49761,9.478684860154251,0
33,30622,5.337092864432922,0
59,36614,3.8970489760850713,0
43,87085,1.8294786332447188,0
22,36162,9.63403217827394,0
63,90988,1.5715709482299067,1
44,56089,5.7620052896910225,0
32,70298,9.469087114032067,1
45,31889,0.1050683330590163,0
20,64193,2.070869459261483,0
58,69305,3.299756599471263,0
18,32010,7.56475876843056,0
18,28503,1.3064649563199704,0
23,59363,8.087313717218708,0
28,95643,3.4598727155405773,1
63,21410,8.422132929538945,0
33,90571,9.3637354027999,1
50,39289,3.500512490538826,0
41,61604,6.588117819882468,0
49,26329,3.2586684352436746,0
27,75253,4.1642792251585234,0
42,70125,3.560645053544339,0
27,81451,3.2380498354646017,1
30,92958,4.776601394243224,1
18,42722,0.07888859179979724,0
52,60684,2.7358172203479194,0
31,54909,6.828121106383508,0
38,52787,2.5109266076243406,0
55,81826,2.310353188497233,0
18,21312,2.9135241719502716,0
37,60396,9.73438434654367,0
22,73905,5.202668572156977,0
57,28778,7.516382334653472,0
61,79398,1.4340072816100524,0
49,90528,2.856140761613888,1
18,50091,7.708369145651894,0
62,70277,6.923184439626907,0
58,46192,7.275794265907635,0
57,95366,4.37713404792501,1
62,85046,8.037763438296444,1
19,32598,7.235402778906051,0
48,93329,6.11280970215082,1
64,39982,7.441275437937009,0
63,41291,4.548908626119289,0
43,63236,1.7855810447537013,0
26,96638,8.783152597800898,1
47,62856,6.369807946732541,0
63,62302,2.411041083019877,0
25,39684,8.976557737434131,0
22,21716,9.38921261540198,0
56,40481,4.21724685459714,0
21,31747,6.046546884051613,0
57,94609,8.389817401442242,1
53,29602,6.890433304898793,0
38,85799,4.191263479273366,0
50,96839,0.5674276675475032,1
43,34859,3.8364449717386595,0
57,62160,9.874181510769333,1
56,61587,2.557571090808711,0
28,64054,5.749113032834324,0
38,36038,1.629424950791597,0
39,32414,5.043050852748189,0
54,87866,6.89998415553276,1
24,99019,7.817912443760772,0
59,87705,6.357422740167476,1
30,57664,0.5991684546160092,0
37,35530,5.145449452346346,0
32,92205,4.323535702438508,0
55,46831,2.3589203088201307,0
51,58840,8.487208568485961,0
53,78552,5.495900118515182,0
63,71897,7.162403852322483,1
42,53725,9.197059926210013,0
46,39751,1.4884081258050708,0
64,68942,8.032015705668904,0
45,34163,5.627979133978944,0
31,59787,3.884155559195368,0
21,74499,8.526637785453918,0
55,93780,0.00496595589236537,1
24,24744,5.9377983677584325,0
30,82232,7.889522040919004,1
34,42574,6.112227474421691,0
46,40806,6.382066735391864,0
34,75567,8.55436519354916,0
53,26521,0.47989986061610757,0
36,96198,0.8012809045293912,1
43,49265,8.550881380383027,0
62,52391,1.7492447505944753,0
26,90200,4.4771055590146265,1
19,90488,0.3678474576576207,0
37,47155,1.7169675508505433,0
40,36493,1.7181505419905096,0
35,83884,8.151576460357827,0
43,22634,4.606361363145025,0
42,30848,8.001549447969088,0
34,80927,2.694573593221178,1
56,44045,7.218166193023869,0
27,62086,4.866473214013961,0
42,73525,4.636095074231496,0
63,31645,7.4156673991181705,0
45,35945,3.511280679233514,0
43,89477,2.662962221558348,1
29,77472,5.203149479423686,0
61,23150,6.655491938930185,0
36,60233,0.4600078743068958,0
40,87420,2.4813262181216045,1
31,58207,5.4607507384892875,0
34,89090,5.5400895424124865,1
32,68068,4.327968521141492,0
38,34866,7.335071675276257,0
55,44754,6.477134374482358,0
47,86258,7.638869673587307,1
36,67834,3.745945567724479,0
49,35887,7.1744975821992,0
46,59734,8.966906910786998,1
39,22070,5.340703966155473,0
37,31939,4.140786894653511,0
55,79025,5.8965987864495695,1
55,87372,9.317871908899363,1
53,99703,9.576643142907258,1
18,49126,4.8826396607744895,0
36,92943,6.439814109981072,1
60,29451,3.669499919351318,0
43,86566,3.6089045374574824,1
24,55524,4.959676722658289,0
51,57224,4.866681354164787,0
53,95479,8.213990309248832,1
23,22260,0.7530896590611424,0
54,85427,8.002896276360442,1
39,97513,4.0589125087853715,1
26,77720,6.512330101235813,0
60,92436,7.819600049713263,1
46,80717,7.347213552514229,0
34,51264,6.911625938957483,0
30,85294,8.676155611093995,1
34,53358,0.3736405376104346,0
27,52644,6.66478990880771,0
42,23418,7.190388882442168,0
35,30559,5.758443269043672,0
61,72857,1.2107158099102067,0
32,73691,4.004601927457051,0
44,26408,5.528392367269269,0
36,60698,2.178599491441636,0
32,76781,8.850267123589987,0
62,20497,5.717702083209161,0
24,66504,1.2574511896117258,0
60,58465,0.8454613608552797,0
57,75870,4.656841443506999,1
33,96793,0.7066780782837367,1
41,62602,6.466220032704415,0
40,54783,8.116515739060281,0
28,88799,6.328858822691162,1
41,24600,0.46708469516542395,0
22,75483,0.7156157872191105,0
56,32599,1.2177037349628228,0
47,65991,8.96402360468391,0
33,66867,8.116095229590886,0
37,77138,5.314526280188847,0
46,32164,2.188309836447324,0
34,79975,9.898617756549594,1
36,24785,4.695694629937811,0
43,21222,9.08267764669618,0
32,63095,2.2236530720926417,0
42,92123,6.581498503045877,1
32,86901,8.024318759187496,1
37,78259,7.854446880146012,0
47,69050,6.17887471587893,1
38,74419,7.088672487114827,1
64,72613,1.3193899433431844,0
52,28319,2.0636537232372754,0
61,24351,1.802606918514572,0
23,47256,5.47506793829804,0
54,51765,5.314665402072849,0
28,26178,9.2549957797279,0
40,59628,7.5959618407737475,0
61,31356,1.7725515974502581,0
56,76132,1.6773875773338809,1
26,57762,2.535233685938283,0
35,36511,9.99076205225254,0
63,44900,1.697562052475362,0
53,92188,3.766462626243877,1
57,43995,3.133239792881092,0
53,43391,0.02619001965728507,0
45,89105,2.8278283631172263,1
36,46831,2.0997405533358817,0
47,27834,9.76582222367182,0
55,51026,7.270631578389062,0
32,65286,8.065420459794627,0
61,49596,8.442770000812908,0
29,49199,2.4645265342093223,0
19,54425,9.029296789716005,0
26,97994,5.43069208095369,1
52,37464,0.7459854827470291,0
18,55936,6.05969849738881,0
63,45317,1.0486224588925475,0
48,83395,5.452431353294397,1
45,42367,5.344850617520466,0
62,34001,6.431146850462396,0
54,85958,1.1845491544470788,1
24,52784,8.782660989107518,0
63,26917,7.419037302281058,0
33,33732,9.86048223477333,0
31,95983,0.08268636768726911,1
50,66826,5.823692888218042,0
23,22329,4.8478512290477225,0
38,64463,4.005631919877173,0
27,38078,2.5623451067342473,0
49,78157,1.3401359951552716,0
23,57825,9.754967440903245,0
19,99426,8.700699979653674,1
56,27770,8.184264716965682,0
44,25755,1.3169070568640606,0
31,66059,9.70210902059255,0
40,48647,3.916800298249572,0
56,32010,4.824473859121397,0
38,22684,6.385976102309784,0
58,56317,3.1483982957595846,1
47,55907,4.645950927850613,0
42,60552,5.43536145964286,0
41,35418,1.5827614957459957,0
28,24305,2.7628251293540607,0
52,99655,0.9460107014280605,1
21,40958,4.017742077370531,0
54,61976,4.742302425441643,0
53,52485,5.737719226256535,0
30,54955,8.645602693784133,0
26,81039,1.633714999050766,0
45,53292,0.8169787443279319,0
63,74737,1.2045885223877817,1
33,92592,1.600095882250131,1
23,48968,0.566970460004359,0
44,95236,7.101126029158036,1
27,60725,8.949841765529525,0
40,24727,8.472873515826183,0
38,57485,8.434903112294078,0
43,52120,2.8196967606740353,0
62,64386,0.6939865525597477,0
20,93109,8.548596697372217,1
60,88190,8.342795789701857,1
52,53089,1.011393131526137,0
24,92119,3.8692366019368665,1
44,75885,3.4913296881159006,1
59,51342,0.988129133918455,0
50,72727,9.61201556680087,0
21,57956,7.755311300051575,0
43,37562,6.015241709395756,0
25,49782,3.6538262390600496,0
37,39529,9.71747719350881,0
34,75518,3.530409982133645,0
22,52486,5.6556447194903985,0
26,86490,6.341966691636073,1
25,76245,1.1560163970172066,1
24,33410,6.745904436903773,0
54,49581,1.845819130972517,0
53,28287,8.398950381080937,0
20,61172,2.616075898208754,0
25,90813,6.796695801476337,1
22,80469,1.1327161761962223,0
22,49397,5.378026256083466,0
34,59826,1.5776566910324774,0
64,92058,4.354781301562477,1
44,72410,6.509599726531377,0
57,60238,1.2124516772639415,0
56,73216,4.122945439188737,1
29,88352,9.848436320777605,0
45,62163,6.807931589388083,0
21,84492,2.3094006620284646,0
45,77620,4.606141267289522,0
42,86747,1.9942187836424097,1
53,30875,9.581597678127864,0
59,94198,5.067338512227884,1
20,95891,2.0099528768127373,1
48,24047,5.3954897762376985,0
54,34594,1.1481348095038602,0
29,68501,0.9542975853505786,0
54,77838,0.6868293684769644,0
54,50530,3.495009420706099,0
21,71272,8.99357833761563,0
47,59188,0.4791513450761009,0
55,20160,9.74622660576106,0
59,52371,0.7520515253768556,0
55,37017,1.6191494138995843,0
44,96102,1.3468995034202869,1
39,48211,2.74260969043962,0
18,72171,9.666075196342858,0
60,44474,1.2993284221620838,0
55,76105,9.763149830612095,0
37,69587,8.315259999830918,0
35,38972,6.509257620057321,0
23,24909,7.016704882668117,0
29,51809,3.4095311266508,0
34,42317,0.7433967031886346,0
39,77240,6.7887910695346925,1
35,84610,1.7291773517169862,0
27,39392,7.662199353227916,0
41,40408,2.80225822846496,0
37,65595,4.520305719907888,0
29,44977,2.2718321272360367,0
21,34225,7.2634475453441905,0
59,92983,5.44249987065112,1
22,68050,6.784666947212389,0
43,77835,6.921679981058162,0
53,83983,9.761107773797086,1
33,66236,5.289904496011665,0
22,71649,2.170051726478033,0
43,57549,0.6206676661726673,0
36,44850,8.91176115384428,0
23,30886,0.5678031413855733,0
41,84288,5.495700527702559,1
48,86771,2.501971789963701,1
48,74189,9.07706523306102,1
24,72984,5.34946671165946,0
27,38702,5.033566869240117,0
56,94282,4.70878063235891,1
39,64317,7.171056347053243,0
31,93834,0.2902491380510164,1
45,84810,5.907357200975866,0
59,24109,4.149499288377159,0
39,89317,2.935317610987952,1
49,63605,7.855779156974934,0
28,52619,1.422296954402953,0
31,41502,8.93581309696956,0
48,39757,1.1555599408841521,0
61,66414,4.116744728565418,1
21,49716,0.308895618856464,0
62,79107,2.0428851019614083,1
39,95083,1.6545121633419646,1
46,65244,4.760113829601934,0
52,25322,2.8421485958200177,0
30,31102,0.8416151910352621,0
37,38840,8.209239924512357,0
36,96274,1.3274672581214542,1
32,59376,9.940680060866322,0
43,26726,0.4964457610960715,0
37,95551,7.109927938834781,1
53,38863,7.142358398185325,0
23,26250,3.5002859144817244,0
32,79345,8.408759884940268,0
21,28226,2.2107264835941933,0
23,20497,7.453089762044181,0
19,94573,8.795478926198216,0
53,66343,0.7730423342287929,0
32,90421,4.033922839122036,1
29,83884,9.54679921408901,0
57,32576,4.466685337105563,0
61,72480,5.986091991758135,0
58,61026,8.83434261296316,0
24,38288,7.80755552369809,0
39,96879,3.0409624824140824,1
25,26635,7.089044379090454,0
59,98857,6.664800585546253,1
28,22432,8.60367340213083,0
19,40398,5.329856282409659,0
47,34598,6.849220801812349,0
21,86493,4.970794790685186,1
42,87251,7.519914433506986,0
38,78993,4.9364722570406,0
